class,name,county_nam,state_alph,state_num,lat_dec,lon_dec,lat_dms,lon_dms,descriptio,var_name1,subtype,map_name,ET_Source
school,Wee Disciples Christian Enrichment Program,Jefferson,WV,54,39.290563,-77.862371,"39? 17' 26.027"" N","77? 51' 44.536"" W","110 W North Street, Harpers Ferry, WV 25414",,Private,Charles Town,Point Features Retrieved from WVGISTC Created Dataset
school,The Joy of Learning Montessori,Jefferson,WV,54,39.324043,-77.750104,"39? 19' 26.555"" N","77? 45' 0.374"" W","60 Panama Street, Harpers Ferry, WV 26425",,Private,Charles Town,Point Features Retrieved from WVGISTC Created Dataset
school,Rock Spring Child Learning Center,Jefferson,WV,54,39.33524,-77.906832,"39? 20' 6.864"" N","77? 54' 24.595"" W","114 Poor Farm Road, Charles Town, WV 25430",,Private,Middleway,Point Features Retrieved from WVGISTC Created Dataset
school,Blue Ridge Elementary School,Jefferson,WV,54,39.242506,-77.785797,"39? 14' 33.021"" N","77? 47' 8.868"" W",,,Public Elementary,Round Hill,Point Features Retrieved from GNIS 06072010
school,C W Shipley Elementary School,Jefferson,WV,54,39.318262,-77.779938,"39? 19' 5.744"" N","77? 46' 47.775"" W",,,Public Elementary,Charles Town,Point Features Retrieved from GNIS 06072010
school,Jefferson High School,Jefferson,WV,54,39.352375,-77.832708,"39? 21' 8.549"" N","77? 49' 57.750"" W",,,Public High,Charles Town,Point Features Retrieved from GNIS 06072010
school,North Jefferson Elementary School,Jefferson,WV,54,39.368554,-77.881079,"39? 22' 6.794"" N","77? 52' 51.883"" W",,,Public Elementary,Middleway,Point Features Retrieved from GNIS 06072010
school,Page Jackson Elementary School,Jefferson,WV,54,39.270344,-77.874555,"39? 16' 13.237"" N","77? 52' 28.398"" W",,,Public Elementary,Charles Town,Point Features Retrieved from GNIS 06072010
school,Shepherd University,Jefferson,WV,54,39.433711,-77.804161,"39? 26' 1.358"" N","77? 48' 14.980"" W",,,College/University,Shepherdstown,Point Features Retrieved from GNIS 06072010
school,South Jefferson Elementary School,Jefferson,WV,54,39.254873,-77.930539,"39? 15' 17.544"" N","77? 55' 49.941"" W",,,Public Elementary,Middleway,Point Features Retrieved from GNIS 06072010
school,West Virginia University Experimental Farm,Jefferson,WV,54,39.395933,-77.888052,"39? 23' 45.360"" N","77? 53' 16.986"" W",,,College/University,Martinsburg,Point Features Retrieved from GNIS 06072010
school,Charles Town Middle School,Jefferson,WV,54,39.277686,-77.848625,"39? 16' 39.670"" N","77? 50' 55.048"" W",,,Public Middle,Charles Town,Point Features Retrieved from GNIS 06072010
school,Harpers Ferry Middle School,Jefferson,WV,54,39.322723,-77.75605,"39? 19' 21.801"" N","77? 45' 21.780"" W",,,Public Middle,Charles Town,Point Features Retrieved from GNIS 06072010
school,Ranson Elementary School,Jefferson,WV,54,39.303582,-77.861636,"39? 18' 12.894"" N","77? 51' 41.890"" W",,,Public Elementary,Charles Town,Point Features Retrieved from GNIS 06072010
school,Shepherdstown Elementary School,Jefferson,WV,54,39.425824,-77.808229,"39? 25' 32.966"" N","77? 48' 29.626"" W",,,Public Elementary,Shepherdstown,Point Features Retrieved from GNIS 06072010
school,Shepherdstown Junior High School,Jefferson,WV,54,39.42704,-77.811656,"39? 25' 37.343"" N","77? 48' 41.961"" W",,,Public High,Shepherdstown,Point Features Retrieved from GNIS 06072010
school,Wright Denny Intermediate School,Jefferson,WV,54,39.287225,-77.861049,"39? 17' 14.010"" N","77? 51' 39.775"" W",,,Public Middle,Charles Town,Point Features Retrieved from GNIS 06072010
school,Country Day School,Jefferson,WV,54,39.310238,-77.943389,"39? 18' 36.859"" N","77? 56' 36.199"" W",,,Private,Middleway,Point Features Retrieved from GNIS 06072010
school,Wildwood Middle School,Jefferson,WV,54,39.356533,-77.833471,"39? 21' 23.517"" N","77? 50' 0.494"" W",,,Public Middle,Charles Town,Point Features Retrieved from GNIS 06072010
school,T A Lowery Elementary School,Jefferson,WV,54,39.356386,-77.853392,"39? 21' 22.990"" N","77? 51' 12.212"" W",,,Public Elementary,Charles Town,Point Features Retrieved from GNIS 06072010
school,Washington High School,Jefferson,WV,54,39.259723,-77.880217,"39? 15' 35.003"" N","77? 52' 48.780"" W",,,Public High,Middleway,Point Features Retrieved from GNIS 06072010
school,Opportunity Learning Center,Jefferson,WV,54,39.287101,-77.861569,"39? 17' 13.563"" N","77? 51' 41.647"" W",,,Private,Charles Town,Point Features Retrieved from GNIS 06072010
school,West Virginia State Training School,Pleasants,WV,54,39.430631,-81.169279,"39? 25' 50.271"" N","81? 10' 9.405"" W",,,College/University,Raven Rock,Point Features Retrieved from GNIS 06072010
school,Belmont Elementary School,Pleasants,WV,54,39.377637,-81.264223,"39? 22' 39.492"" N","81? 15' 51.204"" W",,,Public Elementary,Belmont,Point Features Retrieved from GNIS 06072010
school,Pleasants County Middle School,Pleasants,WV,54,39.37791,-81.263405,"39? 22' 40.475"" N","81? 15' 48.257"" W",,,Public Middle,Belmont,Point Features Retrieved from GNIS 06072010
school,Saint Mary's Elementary School,Pleasants,WV,54,39.389772,-81.203227,"39? 23' 23.180"" N","81? 12' 11.617"" W",,,Public Elementary,Raven Rock,Point Features Retrieved from GNIS 06072010
school,Saint Mary's High School,Pleasants,WV,54,39.397086,-81.200301,"39? 23' 49.509"" N","81? 12' 1.083"" W",,,Public High,Raven Rock,Point Features Retrieved from GNIS 06072010
school,Apostolic School,Pleasants,WV,54,39.393449,-81.198166,"39? 23' 36.415"" N","81? 11' 53.398"" W",,,Private,Raven Rock,Point Features Retrieved from GNIS 06072010
school,Mid Ohio Valley Technical Institute,Pleasants,WV,54,39.422879,-81.180098,"39? 25' 22.364"" N","81? 10' 48.351"" W",,,Public Vocational,Raven Rock,Point Features Retrieved from GNIS 06072010
school,Cubbys Child Care Center,Harrison,WV,54,39.289512,-80.243828,"39? 17' 22.243"" N","80? 14' 37.781"" W","449 Cherry Street, Bridgeport, WV 26330",,Private,Rosemont,Point Features Retrieved from WVGISTC Created Dataset
school,Apostolic Christian Academy,Harrison,WV,54,39.304757,-80.34394,"39? 18' 17.125"" N","80? 20' 38.184"" W","Route 3 Box 303 C, Clarksburg, WV 26301",,Private,Clarksburg,Point Features Retrieved from WVGISTC Created Dataset
school,Headstart - Central West Virginia Community Action,Harrison,WV,54,39.272167,-80.352168,"39? 16' 19.801"" N","80? 21' 7.805"" W","106 Frederick Street, Clarksburg, WV 26301",,Public Pre-K,Clarksburg,Point Features Retrieved from WVGISTC Created Dataset
school,Madonna Center for Children,Harrison,WV,54,39.279826,-80.326019,"39? 16' 47.374"" N","80? 19' 33.668"" W","444 East Pike Street, Clarksburg, WV 26301",,Private,Clarksburg,Point Features Retrieved from WVGISTC Created Dataset
school,Berean Baptist School,Harrison,WV,54,39.365816,-80.314436,"39? 21' 56.936"" N","80? 18' 51.971"" W","US Route 19, Gypsy, WV 26361",,Private,Clarksburg,Point Features Retrieved from WVGISTC Created Dataset
school,North View Elementary School,Harrison,WV,54,39.295084,-80.347671,"39? 17' 42.302"" N","80? 20' 51.615"" W",,,Public Elementary,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Adamston Elementary School,Harrison,WV,54,39.29136,-80.358992,"39? 17' 28.897"" N","80? 21' 32.370"" W",,,Public Elementary,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Notre Dame High School,Harrison,WV,54,39.279337,-80.333089,"39? 16' 45.614"" N","80? 19' 59.120"" W",,,Public High,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Saint James School,Harrison,WV,54,39.295367,-80.350923,"39? 17' 43.321"" N","80? 21' 3.323"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Saint Mary Central School,Harrison,WV,54,39.279256,-80.333701,"39? 16' 45.323"" N","80? 20' 1.322"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Saint Marys Catholic School,Harrison,WV,54,39.279812,-80.3262,"39? 16' 47.322"" N","80? 19' 34.321"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Clarksburg Center Branch Campus Fairmont State College,Harrison,WV,54,39.279812,-80.330089,"39? 16' 47.322"" N","80? 19' 48.321"" W",,,College/University,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Harrison County Alternative Learning Center,Harrison,WV,54,39.309991,-80.355005,"39? 18' 35.967"" N","80? 21' 18.019"" W",,,Public Vocational,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Norwood Elementary School,Harrison,WV,54,39.250333,-80.315882,"39? 15' 1.199"" N","80? 18' 57.176"" W",,,Public Elementary,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Nutter Fort Primary School,Harrison,WV,54,39.259476,-80.324799,"39? 15' 34.115"" N","80? 19' 29.277"" W",,,Public Elementary,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Bridgeport High School,Harrison,WV,54,39.289504,-80.263398,"39? 17' 22.215"" N","80? 15' 48.234"" W",,,Public High,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Bridgeport Middle School,Harrison,WV,54,39.288203,-80.261813,"39? 17' 17.530"" N","80? 15' 42.527"" W",,,Public Middle,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Johnson Elementary School,Harrison,WV,54,39.290773,-80.263573,"39? 17' 26.783"" N","80? 15' 48.861"" W",,,Public Elementary,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Simpson Elementary School,Harrison,WV,54,39.286171,-80.252498,"39? 17' 10.216"" N","80? 15' 8.992"" W",,,Public Elementary,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Lumberport Elementary School,Harrison,WV,54,39.377042,-80.348642,"39? 22' 37.352"" N","80? 20' 55.112"" W",,,Public Elementary,Shinnston,Point Features Retrieved from GNIS 06072010
school,Lumberport Middle School,Harrison,WV,54,39.376828,-80.345929,"39? 22' 36.582"" N","80? 20' 45.343"" W",,,Public Middle,Shinnston,Point Features Retrieved from GNIS 06072010
school,Liberty High School,Harrison,WV,54,39.275958,-80.397581,"39? 16' 33.449"" N","80? 23' 51.292"" W",,,Public High,Wolf Summit,Point Features Retrieved from GNIS 06072010
school,Lost Creek Elementary School,Harrison,WV,54,39.163731,-80.349798,"39? 9' 49.433"" N","80? 20' 59.274"" W",,,Public Elementary,Mount Clare,Point Features Retrieved from GNIS 06072010
school,West Milford Elementary School,Harrison,WV,54,39.202123,-80.402212,"39? 12' 7.643"" N","80? 24' 7.965"" W",,,Public Elementary,West Milford,Point Features Retrieved from GNIS 06072010
school,Wilsonburg Elementary School,Harrison,WV,54,39.293312,-80.397136,"39? 17' 35.922"" N","80? 23' 49.690"" W",,,Public Elementary,Wolf Summit,Point Features Retrieved from GNIS 06072010
school,Salem International University,Harrison,WV,54,39.289198,-80.572105,"39? 17' 21.111"" N","80? 34' 19.578"" W",,,College/University,Salem,Point Features Retrieved from GNIS 06072010
school,Big Elm Elementary School,Harrison,WV,54,39.40461,-80.28549,"39? 24' 16.597"" N","80? 17' 7.764"" W",,,Public Elementary,Shinnston,Point Features Retrieved from GNIS 06072010
school,Emmanuel Christian School,Harrison,WV,54,39.292754,-80.346089,"39? 17' 33.914"" N","80? 20' 45.921"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Lincoln High School,Harrison,WV,54,39.380467,-80.310891,"39? 22' 49.682"" N","80? 18' 39.209"" W",,,Public High,Shinnston,Point Features Retrieved from GNIS 06072010
school,Miracle Meadows School,Harrison,WV,54,39.263097,-80.576793,"39? 15' 47.150"" N","80? 34' 36.453"" W",,,Private,Salem,Point Features Retrieved from GNIS 06072010
school,Mother Goose Land Kindergarten,Harrison,WV,54,39.264237,-80.322153,"39? 15' 51.254"" N","80? 19' 19.749"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Nutter Fort Intermediate School,Harrison,WV,54,39.260193,-80.32546,"39? 15' 36.694"" N","80? 19' 31.657"" W",,,Public Middle,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Pressley Ridge Laurel Park Program School,Harrison,WV,54,39.225033,-80.386771,"39? 13' 30.120"" N","80? 23' 12.376"" W",,,Other,West Milford,Point Features Retrieved from GNIS 06072010
school,Robert C Byrd High School,Harrison,WV,54,39.258707,-80.351597,"39? 15' 31.346"" N","80? 21' 5.749"" W",,,Public High,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Saint Mary's Central Grade School,Harrison,WV,54,39.27936,-80.333757,"39? 16' 45.697"" N","80? 20' 1.524"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,South Harrison High School,Harrison,WV,54,39.187022,-80.388553,"39? 11' 13.278"" N","80? 23' 18.791"" W",,,Public High,West Milford,Point Features Retrieved from GNIS 06072010
school,South Harrison Middle School,Harrison,WV,54,39.186871,-80.387102,"39? 11' 12.735"" N","80? 23' 13.567"" W",,,Public Middle,West Milford,Point Features Retrieved from GNIS 06072010
school,United Technical Center,Harrison,WV,54,39.310805,-80.358412,"39? 18' 38.897"" N","80? 21' 30.282"" W",,,Public Vocational,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Washington Irving Middle School,Harrison,WV,54,39.278142,-80.342856,"39? 16' 41.312"" N","80? 20' 34.282"" W",,,Public Middle,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Heritage Christian School,Harrison,WV,54,39.281555,-80.253956,"39? 16' 53.597"" N","80? 15' 14.241"" W",,,Private,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Hartman Special Education Program,Harrison,WV,54,39.25869,-80.3509,"39? 15' 31.283"" N","80? 21' 3.241"" W",,,Other,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Mountaineer Middle School,Harrison,WV,54,39.277665,-80.399991,"39? 16' 39.595"" N","80? 23' 59.967"" W",,,Public Middle,Wolf Summit,Point Features Retrieved from GNIS 06072010
school,Salem Elementary School,Harrison,WV,54,39.285721,-80.577624,"39? 17' 8.597"" N","80? 34' 39.447"" W",,,Public Elementary,Salem,Point Features Retrieved from GNIS 06072010
school,West Virginia Business College - Nutter Fort,Harrison,WV,54,39.260283,-80.323847,"39? 15' 37.018"" N","80? 19' 25.848"" W",,,College/University,Clarksburg,Point Features Retrieved from GNIS 06072010
school,Flemington Elementary School,Taylor,WV,54,39.266808,-80.118664,"39? 16' 0.510"" N","80? 7' 7.192"" W",,,Public Elementary,Grafton,Point Features Retrieved from GNIS 06072010
school,Grafton High School,Taylor,WV,54,39.338947,-80.032027,"39? 20' 20.211"" N","80? 1' 55.299"" W",,,Public High,Grafton,Point Features Retrieved from GNIS 06072010
school,Hepzibah Elementary School,Taylor,WV,54,39.350278,-80.168139,"39? 21' 1.000"" N","80? 10' 5.300"" W",,,Public Elementary,Rosemont,Point Features Retrieved from GNIS 06072010
school,Saint Augustine School,Taylor,WV,54,39.342036,-80.018966,"39? 20' 31.329"" N","80? 1' 8.277"" W",,,Private,Grafton,Point Features Retrieved from GNIS 06072010
school,Anna Jarvis Elementary School,Taylor,WV,54,39.347436,-80.018551,"39? 20' 50.771"" N","80? 1' 6.783"" W",,,Public Elementary,Grafton,Point Features Retrieved from GNIS 06072010
school,New Testament Christ Academy,Taylor,WV,54,39.347111,-80.03925,"39? 20' 49.600"" N","80? 2' 21.300"" W",,,Private,Grafton,Point Features Retrieved from GNIS 06072010
school,Taylor County Middle School,Taylor,WV,54,39.3406,-80.076374,"39? 20' 26.158"" N","80? 4' 34.947"" W",,,Public Middle,Grafton,Point Features Retrieved from GNIS 06072010
school,Taylor County Vocational Center,Taylor,WV,54,39.3384,-80.033235,"39? 20' 18.241"" N","80? 1' 59.647"" W",,,Public Vocational,Grafton,Point Features Retrieved from GNIS 06072010
school,West Taylor Elementary School,Taylor,WV,54,39.319227,-80.155849,"39? 19' 9.216"" N","80? 9' 21.056"" W",,,Public Elementary,Rosemont,Point Features Retrieved from GNIS 06072010
school,Fellowship Christian Academy,Taylor,WV,54,39.347521,-80.038313,"39? 20' 51.075"" N","80? 2' 17.928"" W",,,Private,Grafton,Point Features Retrieved from GNIS 06072010
school,Mountain State Academy,Doddridge,WV,54,39.392078,-80.635344,"39? 23' 31.481"" N","80? 38' 7.238"" W","RR 2 Box 193-2, Salem, WV 26426",,Private,Center Point,Point Features Retrieved from WVGISTC Created Dataset
school,Middle Island School,Doddridge,WV,54,39.247864,-80.693713,"39? 14' 52.309"" N","80? 41' 37.367"" W",,,Public Middle,New Milton,Point Features Retrieved from GNIS 06072010
school,Doddridge County High School,Doddridge,WV,54,39.291729,-80.773806,"39? 17' 30.225"" N","80? 46' 25.703"" W",,,Public High,West Union,Point Features Retrieved from GNIS 06072010
school,Doddridge County Middle School,Doddridge,WV,54,39.288484,-80.741471,"39? 17' 18.542"" N","80? 44' 29.296"" W",,,Public Middle,Smithburg,Point Features Retrieved from GNIS 06072010
school,Doddridge County Elementary School,Doddridge,WV,54,39.288954,-80.741379,"39? 17' 20.235"" N","80? 44' 28.964"" W",,,Public Elementary,Smithburg,Point Features Retrieved from GNIS 06072010
school,West Virginia Industrial Home for Youth,Doddridge,WV,54,39.280283,-80.579374,"39? 16' 49.018"" N","80? 34' 45.747"" W",,,Other,Salem,Point Features Retrieved from GNIS 06072010
school,Lorrie Yeager Juvenile Center,Wood,WV,54,39.252642,-81.564055,"39? 15' 9.511"" N","81? 33' 50.598"" W","907 Mission Drive, Parkersburg, WV 26101",,Other,Parkersburg,Point Features Retrieved from WVGISTC Created Dataset
school,Trek Center,Wood,WV,54,39.244262,-81.532215,"39? 14' 39.343"" N","81? 31' 55.974"" W","615 Broadway Avenue, Parkersburg, WV 26101",,Private,South Parkersburg,Point Features Retrieved from WVGISTC Created Dataset
school,Criss Elementary School,Wood,WV,54,39.270225,-81.52035,"39? 16' 12.810"" N","81? 31' 13.261"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Edison Junior High School,Wood,WV,54,39.23197,-81.530173,"39? 13' 55.093"" N","81? 31' 48.623"" W",,,Public High,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Emerson Elementary School,Wood,WV,54,39.28758,-81.528917,"39? 17' 15.289"" N","81? 31' 44.101"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Fairplains Elementary School,Wood,WV,54,39.244266,-81.532084,"39? 14' 39.357"" N","81? 31' 55.501"" W",,,Public Elementary,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Gihon Elementary School,Wood,WV,54,39.233862,-81.552148,"39? 14' 1.903"" N","81? 33' 7.734"" W",,,Public Elementary,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Greenmont Elementary School,Wood,WV,54,39.347177,-81.539623,"39? 20' 49.837"" N","81? 32' 22.644"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Hamilton Junior High School,Wood,WV,54,39.285309,-81.522169,"39? 17' 7.112"" N","81? 31' 19.809"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Jackson Junior High School,Wood,WV,54,39.324599,-81.536621,"39? 19' 28.556"" N","81? 32' 11.836"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Madison Elementary School,Wood,WV,54,39.283772,-81.533962,"39? 17' 1.581"" N","81? 32' 2.262"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,McKinley Elementary School,Wood,WV,54,39.275635,-81.54448,"39? 16' 32.285"" N","81? 32' 40.129"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Mountain State College,Wood,WV,54,39.273724,-81.548836,"39? 16' 25.406"" N","81? 32' 55.811"" W",,,College/University,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Neale Elementary School,Wood,WV,54,39.322259,-81.552304,"39? 19' 20.132"" N","81? 33' 8.295"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Ohio Valley University,Wood,WV,54,39.312444,-81.537863,"39? 18' 44.798"" N","81? 32' 16.308"" W",,,College/University,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Saint Andrews School,Wood,WV,54,39.275908,-81.543457,"39? 16' 33.270"" N","81? 32' 36.446"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Saint Francis Xaviers School,Wood,WV,54,39.268408,-81.557902,"39? 16' 6.270"" N","81? 33' 28.448"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Saint Josephs Seminary,Wood,WV,54,39.312575,-81.537902,"39? 18' 45.269"" N","81? 32' 16.446"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Saint Margaret Marys School,Wood,WV,54,39.280631,-81.540402,"39? 16' 50.270"" N","81? 32' 25.446"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Van Devender Junior High School,Wood,WV,54,39.286953,-81.542613,"39? 17' 13.030"" N","81? 32' 33.408"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,West Virginia University Parkerburg Branch,Wood,WV,54,39.286186,-81.537902,"39? 17' 10.270"" N","81? 32' 16.446"" W",,,College/University,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Worthington Elementary School,Wood,WV,54,39.285579,-81.516846,"39? 17' 8.083"" N","81? 31' 0.645"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Blennerhassett Elementary School,Wood,WV,54,39.259422,-81.616502,"39? 15' 33.920"" N","81? 36' 59.408"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Blennerhassett Junior High School,Wood,WV,54,39.259521,-81.615747,"39? 15' 34.275"" N","81? 36' 56.691"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Martin Elementary School,Wood,WV,54,39.231478,-81.532425,"39? 13' 53.320"" N","81? 31' 56.731"" W",,,Public Elementary,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Mineral Wells Elementary School,Wood,WV,54,39.177086,-81.512657,"39? 10' 37.511"" N","81? 30' 45.566"" W",,,Public Elementary,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Parkersburg Catholic High School,Wood,WV,54,39.281186,-81.522345,"39? 16' 52.270"" N","81? 31' 20.443"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,West Virginia University - Parkersburg,Wood,WV,54,39.216527,-81.505728,"39? 12' 59.497"" N","81? 30' 20.621"" W",,,College/University,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Parkersburg High School,Wood,WV,54,39.278597,-81.544702,"39? 16' 42.950"" N","81? 32' 40.928"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Parkersburg Junior Academy,Wood,WV,54,39.289369,-81.525027,"39? 17' 21.729"" N","81? 31' 30.096"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Parkersburg South High School,Wood,WV,54,39.243857,-81.548435,"39? 14' 37.887"" N","81? 32' 54.365"" W",,,Public High,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Vienna Elementary School,Wood,WV,54,39.331272,-81.542429,"39? 19' 52.578"" N","81? 32' 32.744"" W",,,Public Elementary,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Kanawha Elementary School,Wood,WV,54,39.19941,-81.45935,"39? 11' 57.876"" N","81? 27' 33.659"" W",,,Public Elementary,Kanawha,Point Features Retrieved from GNIS 06072010
school,Lubeck Elementary School,Wood,WV,54,39.23705,-81.628605,"39? 14' 13.379"" N","81? 37' 42.977"" W",,,Public Elementary,Lubeck,Point Features Retrieved from GNIS 06072010
school,Waverly Elementary School,Wood,WV,54,39.338372,-81.383925,"39? 20' 18.138"" N","81? 23' 2.129"" W",,,Public Elementary,Valley Mills,Point Features Retrieved from GNIS 06072010
school,Williamstown Elementary School,Wood,WV,54,39.401826,-81.453492,"39? 24' 6.574"" N","81? 27' 12.570"" W",,,Public Elementary,Marietta,Point Features Retrieved from GNIS 06072010
school,Arthur M Gustke Child Shelter School,Wood,WV,54,39.273583,-81.545389,"39? 16' 24.900"" N","81? 32' 43.400"" W",,,Other,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Caperton Center for Applied Technology Center,Wood,WV,54,39.216455,-81.506641,"39? 12' 59.237"" N","81? 30' 23.908"" W",,,College/University,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Franklin Elementary Center,Wood,WV,54,39.243496,-81.553921,"39? 14' 36.585"" N","81? 33' 14.116"" W",,,Public Elementary,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,North Christian School,Wood,WV,54,39.28597,-81.537676,"39? 17' 9.493"" N","81? 32' 15.632"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Parkersburg Catholic Elementary School,Wood,WV,54,39.26823,-81.55772,"39? 16' 5.628"" N","81? 33' 27.792"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Parkersburg Catholic High School,Wood,WV,54,39.281301,-81.522429,"39? 16' 52.684"" N","81? 31' 20.744"" W",,,Public High,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Williamstown High School,Wood,WV,54,39.400383,-81.451355,"39? 24' 1.380"" N","81? 27' 4.879"" W",,,Public High,Marietta,Point Features Retrieved from GNIS 06072010
school,Wood County Christian School,Wood,WV,54,39.39555,-81.449638,"39? 23' 43.980"" N","81? 26' 58.698"" W",,,Private,Marietta,Point Features Retrieved from GNIS 06072010
school,Wood County Technical Center,Wood,WV,54,39.24287,-81.548165,"39? 14' 34.331"" N","81? 32' 53.395"" W",,,Public Vocational,South Parkersburg,Point Features Retrieved from GNIS 06072010
school,Pressley Ridge at White Oak Village School,Wood,WV,54,39.241784,-81.288486,"39? 14' 30.424"" N","81? 17' 18.550"" W",,,Other,Petroleum,Point Features Retrieved from GNIS 06072010
school,Parkersburg Christian School,Wood,WV,54,39.273814,-81.496679,"39? 16' 25.731"" N","81? 29' 48.043"" W",,,Private,Valley Mills,Point Features Retrieved from GNIS 06072010
school,Mid Ohio Valley Montessori School,Wood,WV,54,39.2881,-81.5258,"39? 17' 17.160"" N","81? 31' 32.880"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Montessori Experience School,Wood,WV,54,39.272814,-81.536871,"39? 16' 22.132"" N","81? 32' 12.734"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Briscoe Run Christian Academy,Wood,WV,54,39.290329,-81.521648,"39? 17' 25.184"" N","81? 31' 17.935"" W",,,Private,Parkersburg,Point Features Retrieved from GNIS 06072010
school,Creed Collins Elementary School,Ritchie,WV,54,39.286016,-80.971995,"39? 17' 9.659"" N","80? 58' 19.182"" W",,,Public Elementary,Pennsboro,Point Features Retrieved from GNIS 06072010
school,Daisy Westfall Cokeley Technical Center,Ritchie,WV,54,39.209216,-81.044482,"39? 12' 33.179"" N","81? 2' 40.136"" W",,,Public Vocational,Harrisville,Point Features Retrieved from GNIS 06072010
school,Ellenboro Elementary School,Ritchie,WV,54,39.268182,-81.056482,"39? 16' 5.456"" N","81? 3' 23.333"" W",,,Public Elementary,Ellenboro,Point Features Retrieved from GNIS 06072010
school,Harrisville Elementary School,Ritchie,WV,54,39.213501,-81.044232,"39? 12' 48.605"" N","81? 2' 39.236"" W",,,Public Elementary,Harrisville,Point Features Retrieved from GNIS 06072010
school,Ritchie County High School,Ritchie,WV,54,39.262847,-81.064294,"39? 15' 46.251"" N","81? 3' 51.459"" W",,,Public High,Ellenboro,Point Features Retrieved from GNIS 06072010
school,Smithville Elementary School,Ritchie,WV,54,39.073892,-81.091727,"39? 4' 26.010"" N","81? 5' 30.216"" W",,,Public Elementary,Smithville,Point Features Retrieved from GNIS 06072010
